"Bahria Town Karachi";"25.0198015";"67.311199";"[[{x:25.0215538,y:67.3032918}, {x:25.0197284,y:67.3001857}, {x:25.0072861,y:67.3046758}, {x:25.0026944,y:67.3062637}, {x:24.9946225,y:67.3107698}, {x:24.9953563,y:67.3163595}, {x:24.9958956,y:67.3178294}, {x:25.0031198,y:67.3148897}, {x:25.0098651,y:67.3214769}, {x:25.0154545,y:67.3269595}, {x:25.0167658,y:67.3278073}, {x:25.0194102,y:67.3256401}, {x:25.0220546,y:67.3229578}, {x:25.0212768,y:67.3155388}, {x:25.0281792,y:67.3174271}, {x:25.0358531,y:67.3236985}, {x:25.0416607,y:67.3219021}, {x:25.0512537,y:67.3296398}, {x:25.0632376,y:67.3285803}, {x:25.0682432,y:67.3307606}, {x:25.0683942,y:67.3229681}, {x:25.0682535,y:67.3164522}, {x:25.0571455,y:67.3092464}, {x:25.0467159,y:67.3040453}, {x:25.033798,y:67.3043379}, {x:25.0215538,y:67.3032918}]]"
"Bahawalpur";"29.3772392";"71.6503334";"[[{x:29.3773888,y:71.6496468}, {x:29.375142,y:71.6474565}, {x:29.3735713,y:71.6490873}, {x:29.374768,y:71.6513189}, {x:29.3720006,y:71.6534647}, {x:29.3728233,y:71.6546663}, {x:29.3729729,y:71.6575845}, {x:29.3692327,y:71.6575997}, {x:29.3693823,y:71.6650026}, {x:29.3709905,y:71.6650026}, {x:29.3709531,y:71.6676205}, {x:29.3723742,y:71.6676205}, {x:29.372449,y:71.6712468}, {x:29.3759083,y:71.6722124}, {x:29.3769368,y:71.6724914}, {x:29.3760392,y:71.6753452}, {x:29.378844,y:71.6808813}, {x:29.3796667,y:71.6813963}, {x:29.3827705,y:71.6831129}, {x:29.3834436,y:71.6841}, {x:29.3846215,y:71.6865891}, {x:29.3854442,y:71.6863316}, {x:29.3875569,y:71.6864174}, {x:29.3881178,y:71.6866105}, {x:29.3891835,y:71.6857522}, {x:29.3894266,y:71.6860955}, {x:29.3903988,y:71.6865032}, {x:29.3913335,y:71.6860741}, {x:29.3914831,y:71.6850441}, {x:29.3912401,y:71.6840141}, {x:29.3924179,y:71.6828769}, {x:29.3940679,y:71.683195}, {x:29.3939931,y:71.6761139}, {x:29.3947409,y:71.6760281}, {x:29.3971713,y:71.6758564}, {x:29.3974704,y:71.6748694}, {x:29.3985173,y:71.6745261}, {x:29.3986294,y:71.6689471}, {x:29.3996763,y:71.6695908}, {x:29.4009849,y:71.6714147}, {x:29.4010251,y:71.6649659}, {x:29.4011373,y:71.6586144}, {x:29.4009503,y:71.6574986}, {x:29.4002399,y:71.6564257}, {x:29.4021093,y:71.6533358}, {x:29.4008008,y:71.6506751}, {x:29.3997539,y:71.6495593}, {x:29.4000904,y:71.6490443}, {x:29.3991557,y:71.6473277}, {x:29.3958654,y:71.6408474}, {x:29.3962767,y:71.640547}, {x:29.3991557,y:71.642092}, {x:29.3993426,y:71.6415985}, {x:29.3993613,y:71.6378005}, {x:29.3985948,y:71.6361268}, {x:29.3963328,y:71.6349895}, {x:29.3913598,y:71.6325433}, {x:29.3815627,y:71.6280801}, {x:29.3803661,y:71.628123}, {x:29.3787955,y:71.6283376}, {x:29.368885,y:71.6356761}, {x:29.3701005,y:71.6379936}, {x:29.3698574,y:71.6382296}, {x:29.3692029,y:71.6382296}, {x:29.3661173,y:71.6382511}, {x:29.3664353,y:71.6399033}, {x:29.3664914,y:71.643079}, {x:29.3685859,y:71.6438088}, {x:29.3706429,y:71.6444525}, {x:29.3732229,y:71.6438506}, {x:29.3773888,y:71.6496468}]]"
"Hakla South";"33.6266736";"72.8473482";""
"Hakla North";"33.6313832";"72.8423106";""
"Korangi";"24.8405923";"67.1278167";"[[{x:24.8372966,y:67.0989562}, {x:24.8462149,y:67.0965315}, {x:24.841269,y:67.0931626}, {x:24.8386207,y:67.0924759}, {x:24.8367513,y:67.0919609}, {x:24.8334019,y:67.0925618}, {x:24.8302082,y:67.0932054}, {x:24.8207824,y:67.1030331}, {x:24.8306367,y:67.1005435}, {x:24.8349598,y:67.12183}, {x:24.8399266,y:67.1464412}, {x:24.8310366,y:67.1487267}, {x:24.8326671,y:67.1566284}, {x:24.8411546,y:67.1545284}, {x:24.8428267,y:67.160797}, {x:24.8466432,y:67.1597671}, {x:24.8491745,y:67.1593487}, {x:24.8478117,y:67.1523319}, {x:24.8463317,y:67.1450042}, {x:24.8456015,y:67.1412814}, {x:24.8448517,y:67.1377623}, {x:24.8439756,y:67.1330792}, {x:24.8448908,y:67.1330308}, {x:24.8526207,y:67.1312283}, {x:24.8555997,y:67.1304131}, {x:24.8559794,y:67.1302736}, {x:24.8567485,y:67.1300376}, {x:24.8597273,y:67.129426}, {x:24.8587784,y:67.1215026}, {x:24.8576223,y:67.1166612}, {x:24.8572061,y:67.116283}, {x:24.8529713,y:67.1173453}, {x:24.8498362,y:67.1181391}, {x:24.8417363,y:67.1198559}, {x:24.8385039,y:67.1053505}, {x:24.8372966,y:67.0989562}]]"
"Shadman";"31.5379269";"74.3369322999999";"[[{x:31.5543566,y:74.3569815}, {x:31.5571907,y:74.3429911}, {x:31.5554171,y:74.3422186}, {x:31.5555543,y:74.3413818}, {x:31.5554686,y:74.3393715}, {x:31.5543589,y:74.3382194}, {x:31.5544572,y:74.3359959}, {x:31.5501967,y:74.333539}, {x:31.5466217,y:74.3308032}, {x:31.5504252,y:74.3278635}, {x:31.5456251,y:74.3247843}, {x:31.5448205,y:74.3240118}, {x:31.5484595,y:74.3214691}, {x:31.5488984,y:74.3171132}, {x:31.5447404,y:74.3145061}, {x:31.54183,y:74.313636}, {x:31.54055,y:74.313679}, {x:31.5376243,y:74.3122852}, {x:31.5367282,y:74.3135297}, {x:31.5379809,y:74.3164587}, {x:31.5377615,y:74.3191946}, {x:31.5354937,y:74.3196988}, {x:31.5323297,y:74.3207073}, {x:31.5306288,y:74.3212652}, {x:31.5284248,y:74.3220377}, {x:31.5261294,y:74.3229819}, {x:31.5238339,y:74.3238831}, {x:31.5210171,y:74.3251491}, {x:31.519508,y:74.326973}, {x:31.5343506,y:74.3403947}, {x:31.5343232,y:74.3409848}, {x:31.5339026,y:74.3421221}, {x:31.5342318,y:74.3437958}, {x:31.5343964,y:74.3451047}, {x:31.5343232,y:74.3467784}, {x:31.5347256,y:74.3460918}, {x:31.5400657,y:74.3537091}, {x:31.5428547,y:74.3513918}, {x:31.5439336,y:74.349997}, {x:31.5444547,y:74.3499112}, {x:31.5475909,y:74.3528402}, {x:31.5501327,y:74.3548786}, {x:31.5543566,y:74.3569815}]]"
"Bahria Town Phase 7";"33.5260453";"73.0975242";"[[{x:33.547368,y:73.1025124}, {x:33.5491921,y:73.1016541}, {x:33.5506584,y:73.100152}, {x:33.5495497,y:73.0983925}, {x:33.5477256,y:73.0975771}, {x:33.5470818,y:73.0955601}, {x:33.5476898,y:73.094058}, {x:33.5486555,y:73.094058}, {x:33.550265,y:73.0931568}, {x:33.5466526,y:73.0897236}, {x:33.5455438,y:73.0898952}, {x:33.5446496,y:73.0918264}, {x:33.5436839,y:73.0923414}, {x:33.5418954,y:73.0921698}, {x:33.5413947,y:73.0909252}, {x:33.5400712,y:73.0899811}, {x:33.5391412,y:73.0887365}, {x:33.5374957,y:73.0887365}, {x:33.5357787,y:73.0894661}, {x:33.5337755,y:73.0863762}, {x:33.5318079,y:73.0841017}, {x:33.5309136,y:73.0856037}, {x:33.5320226,y:73.0876636}, {x:33.5279443,y:73.0878344}, {x:33.5264418,y:73.0881786}, {x:33.5234366,y:73.0871478}, {x:33.5179983,y:73.0857745}, {x:33.5222202,y:73.0913544}, {x:33.5235797,y:73.0965043}, {x:33.5225063,y:73.0982209}, {x:33.5216478,y:73.1039715}, {x:33.5200377,y:73.1043578}, {x:33.5196441,y:73.105259}, {x:33.5174616,y:73.1053019}, {x:33.5163167,y:73.1066323}, {x:33.5154222,y:73.1099797}, {x:33.5156011,y:73.1110525}, {x:33.5157084,y:73.1119752}, {x:33.5183571,y:73.1117392}, {x:33.5183561,y:73.1189918}, {x:33.5186424,y:73.1242275}, {x:33.5224348,y:73.1206226}, {x:33.5304486,y:73.1218243}, {x:33.5362437,y:73.1211376}, {x:33.5398924,y:73.1166744}, {x:33.5401786,y:73.1157732}, {x:33.5405363,y:73.1142711}, {x:33.5414663,y:73.1103658}, {x:33.5421101,y:73.1079197}, {x:33.5446497,y:73.1046581}, {x:33.547368,y:73.1025124}]]"
"Bahria Town Phase 4";"33.5504975";"73.1256652";"[[{x:33.5465632,y:73.1211727}, {x:33.5465995,y:73.1257642}, {x:33.5453655,y:73.1306135}, {x:33.5456292,y:73.1337356}, {x:33.5479673,y:73.1375014}, {x:33.5505915,y:73.1384565}, {x:33.5549324,y:73.1390255}, {x:33.556202,y:73.1383926}, {x:33.5589022,y:73.1356138}, {x:33.558777,y:73.1336504}, {x:33.5568636,y:73.1293696}, {x:33.5573464,y:73.1254429}, {x:33.5572436,y:73.1247563}, {x:33.5572123,y:73.1230396}, {x:33.5584371,y:73.1226963}, {x:33.5617818,y:73.1217308}, {x:33.5634814,y:73.119628}, {x:33.5654836,y:73.1213608}, {x:33.5671639,y:73.1196603}, {x:33.5735999,y:73.1200358}, {x:33.5756013,y:73.1135767}, {x:33.5779687,y:73.1094604}, {x:33.5772254,y:73.1068461}, {x:33.572913,y:73.1050978}, {x:33.5712019,y:73.1051223}, {x:33.5697053,y:73.1055759}, {x:33.5667122,y:73.1036508}, {x:33.5606544,y:73.1015175}, {x:33.5553616,y:73.1060029}, {x:33.5533589,y:73.1109488}, {x:33.5511414,y:73.1135933}, {x:33.5483159,y:73.1182199}, {x:33.5473412,y:73.1169304}, {x:33.5461162,y:73.1160271}, {x:33.5460536,y:73.1188359}, {x:33.5465632,y:73.1211727}]]"
"Barkat Market";"31.5013491";"74.3199792";"[[{x:31.4883975,y:74.3433881}, {x:31.4886963,y:74.3439838}, {x:31.4888321,y:74.3443483}, {x:31.4892941,y:74.3454695}, {x:31.4895,y:74.3461239}, {x:31.4899688,y:74.3459469}, {x:31.4905475,y:74.3449545}, {x:31.4910118,y:74.3440453}, {x:31.4928164,y:74.3413443}, {x:31.495108,y:74.3389195}, {x:31.4986712,y:74.3362427}, {x:31.5001257,y:74.336983}, {x:31.5022572,y:74.335084}, {x:31.5043245,y:74.3330883}, {x:31.5035927,y:74.3316937}, {x:31.5123373,y:74.3289042}, {x:31.5143129,y:74.3283892}, {x:31.5182275,y:74.328239}, {x:31.5190689,y:74.3268442}, {x:31.5209439,y:74.3251062}, {x:31.5237607,y:74.3238402}, {x:31.5262117,y:74.319527}, {x:31.520386,y:74.3142271}, {x:31.5152093,y:74.3018031}, {x:31.5136369,y:74.3027882}, {x:31.5122824,y:74.3028974}, {x:31.5109663,y:74.3029169}, {x:31.5104713,y:74.3025541}, {x:31.5103247,y:74.3021032}, {x:31.5099314,y:74.3014969}, {x:31.5092508,y:74.2998466}, {x:31.507692,y:74.3009}, {x:31.506503,y:74.2981858}, {x:31.5065853,y:74.296566}, {x:31.5043881,y:74.2988039}, {x:31.5022385,y:74.3005151}, {x:31.5010515,y:74.2991622}, {x:31.4987258,y:74.2947861}, {x:31.4943533,y:74.2973399}, {x:31.4922432,y:74.2982805}, {x:31.4922125,y:74.2979837}, {x:31.4905658,y:74.2976189}, {x:31.4896692,y:74.297576}, {x:31.4869473,y:74.293601}, {x:31.4844085,y:74.2959774}, {x:31.4836857,y:74.2967176}, {x:31.4834958,y:74.2975089}, {x:31.4839418,y:74.2991852}, {x:31.4832968,y:74.2984396}, {x:31.4837291,y:74.299263}, {x:31.4857717,y:74.3027043}, {x:31.4826975,y:74.2976618}, {x:31.4823315,y:74.2979193}, {x:31.4811238,y:74.2991209}, {x:31.4801356,y:74.3001938}, {x:31.4782325,y:74.3012666}, {x:31.478635,y:74.3041636}, {x:31.4792207,y:74.3063736}, {x:31.478452,y:74.3081331}, {x:31.4784886,y:74.3084121}, {x:31.4786077,y:74.3087017}, {x:31.47869,y:74.3090236}, {x:31.4788364,y:74.3095118}, {x:31.4790194,y:74.3100429}, {x:31.4793556,y:74.3112229}, {x:31.4797558,y:74.3124996}, {x:31.4803642,y:74.3143987}, {x:31.4806924,y:74.3154394}, {x:31.4809109,y:74.3164157}, {x:31.4811294,y:74.3161046}, {x:31.481604,y:74.3157506}, {x:31.4820387,y:74.3154931}, {x:31.48751,y:74.3130577}, {x:31.4887474,y:74.31278}, {x:31.4897653,y:74.3132749}, {x:31.4886995,y:74.3161583}, {x:31.4867507,y:74.3209594}, {x:31.4877845,y:74.3215656}, {x:31.4891351,y:74.3243692}, {x:31.4894678,y:74.3273913}, {x:31.4889922,y:74.3288397}, {x:31.4957439,y:74.3324554}, {x:31.4953093,y:74.3329729}, {x:31.494207,y:74.3337429}, {x:31.4917277,y:74.335143}, {x:31.488736,y:74.3367148}, {x:31.4828806,y:74.3382169}, {x:31.4819291,y:74.3402232}, {x:31.4820023,y:74.3425728}, {x:31.4833929,y:74.3451261}, {x:31.4844016,y:74.3465264}, {x:31.4883975,y:74.3433881}]]"
"Rahim Yar Khan";"28.393284";"70.3328243";"[[{x:28.4166433,y:70.3499426}, {x:28.4264564,y:70.3498997}, {x:28.4336081,y:70.3429474}, {x:28.435495,y:70.3429045}, {x:28.4352497,y:70.3360166}, {x:28.4320231,y:70.3360381}, {x:28.4304569,y:70.331489}, {x:28.4317966,y:70.3314032}, {x:28.4315702,y:70.3252663}, {x:28.4342874,y:70.3251805}, {x:28.4339855,y:70.3192152}, {x:28.4361365,y:70.3179278}, {x:28.4376083,y:70.3165545}, {x:28.4379857,y:70.314795}, {x:28.4370045,y:70.3107609}, {x:28.4367403,y:70.2914919}, {x:28.4332307,y:70.2927794}, {x:28.4293058,y:70.2954401}, {x:28.4272301,y:70.2954831}, {x:28.4271546,y:70.2934231}, {x:28.4245505,y:70.2935948}, {x:28.424626,y:70.2895607}, {x:28.4233805,y:70.2896466}, {x:28.4224369,y:70.2916207}, {x:28.4223992,y:70.2954831}, {x:28.4216821,y:70.2978005}, {x:28.4193042,y:70.2968564}, {x:28.4096037,y:70.2889599}, {x:28.409717,y:70.2826514}, {x:28.404319,y:70.2693905}, {x:28.4024315,y:70.2677598}, {x:28.3998268,y:70.2674164}, {x:28.399487,y:70.2709355}, {x:28.4018275,y:70.2727808}, {x:28.4035263,y:70.2822652}, {x:28.4012612,y:70.286707}, {x:28.3953721,y:70.2851405}, {x:28.3956364,y:70.2935948}, {x:28.3915591,y:70.2941527}, {x:28.3925784,y:70.3134217}, {x:28.3923329,y:70.3160182}, {x:28.3799304,y:70.3180995}, {x:28.3771438,y:70.318371}, {x:28.3778989,y:70.3301728}, {x:28.3686478,y:70.3303444}, {x:28.3686478,y:70.3566944}, {x:28.3723861,y:70.3603422}, {x:28.3814859,y:70.3609001}, {x:28.3784653,y:70.3642904}, {x:28.3785409,y:70.3779375}, {x:28.3961347,y:70.3782808}, {x:28.388433,y:70.3639471}, {x:28.3829962,y:70.3614151}, {x:28.3849218,y:70.3593552}, {x:28.3862432,y:70.3564369}, {x:28.3883953,y:70.3537333}, {x:28.3921329,y:70.3538191}, {x:28.3922461,y:70.3559649}, {x:28.3986262,y:70.3557074}, {x:28.4045907,y:70.3536903}, {x:28.408441,y:70.3501713}, {x:28.4166433,y:70.3499426}]]"
"Lyallpur Galleria";"31.4378917";"73.1321348";"[[{x:31.4338714,y:73.1261656}, {x:31.4294848,y:73.1318221}, {x:31.4315918,y:73.1342798}, {x:31.4282595,y:73.1385284}, {x:31.4227298,y:73.1328207}, {x:31.4125851,y:73.1459099}, {x:31.4171265,y:73.1505876}, {x:31.4238284,y:73.1575828}, {x:31.4262454,y:73.1545358}, {x:31.4302369,y:73.1598144}, {x:31.4283693,y:73.1623894}, {x:31.4331664,y:73.1674534}, {x:31.4379997,y:73.1614452}, {x:31.440453,y:73.1640201}, {x:31.4429061,y:73.164621}, {x:31.4435285,y:73.1639343}, {x:31.4456887,y:73.1662088}, {x:31.4394644,y:73.174234}, {x:31.4399037,y:73.1791263}, {x:31.4440045,y:73.1788259}, {x:31.4494597,y:73.1720882}, {x:31.4556834,y:73.1797272}, {x:31.4528279,y:73.1832033}, {x:31.4573674,y:73.1878811}, {x:31.4594723,y:73.1853705}, {x:31.4616138,y:73.1876021}, {x:31.4637225,y:73.1851446}, {x:31.4622308,y:73.1806278}, {x:31.4599246,y:73.1738686}, {x:31.4641434,y:73.1685793}, {x:31.46282,y:73.1596055}, {x:31.4608981,y:73.1622019}, {x:31.4589763,y:73.159348}, {x:31.4580428,y:73.1580605}, {x:31.4578597,y:73.1570735}, {x:31.458958,y:73.1540694}, {x:31.454565,y:73.1494346}, {x:31.4539609,y:73.1469884}, {x:31.4554436,y:73.1450143}, {x:31.4539426,y:73.1435981}, {x:31.4524782,y:73.1413236}, {x:31.4503731,y:73.1387916}, {x:31.4482497,y:73.1363025}, {x:31.449348,y:73.1349077}, {x:31.4472795,y:73.1332769}, {x:31.4496409,y:73.1302943}, {x:31.4468951,y:73.1272902}, {x:31.4513982,y:73.121325}, {x:31.4402497,y:73.1150594}, {x:31.4381874,y:73.11389}, {x:31.4316954,y:73.1230063}, {x:31.4338714,y:73.1261656}]]"
"DHA Phase-6";"31.48294";"74.45556";"[[{x:31.4668261,y:74.4330724}, {x:31.4621407,y:74.4470628}, {x:31.4600175,y:74.4471486}, {x:31.4597978,y:74.4546159}, {x:31.4583336,y:74.4605382}, {x:31.4580407,y:74.4593366}, {x:31.4554781,y:74.4605382}, {x:31.454746,y:74.4635423}, {x:31.4548742,y:74.4644438}, {x:31.4584161,y:74.4649372}, {x:31.4621777,y:74.4661173}, {x:31.4608414,y:74.4794637}, {x:31.4603836,y:74.4846566}, {x:31.4690956,y:74.4856007}, {x:31.4674118,y:74.5048268}, {x:31.4734147,y:74.5062001}, {x:31.4806616,y:74.5056851}, {x:31.4936167,y:74.4888623}, {x:31.5036428,y:74.4761594}, {x:31.5165216,y:74.4598515}, {x:31.5225213,y:74.4663747}, {x:31.5246431,y:74.4627698}, {x:31.5202532,y:74.4549592}, {x:31.5123874,y:74.4642932}, {x:31.505994,y:74.4628071}, {x:31.4944369,y:74.4663331}, {x:31.4931227,y:74.4570243}, {x:31.494699,y:74.453509}, {x:31.4948201,y:74.4515928}, {x:31.4957462,y:74.4488183}, {x:31.4916256,y:74.4433483}, {x:31.4907548,y:74.4410213}, {x:31.4885666,y:74.4355186}, {x:31.4869197,y:74.4320637}, {x:31.4800028,y:74.4320424}, {x:31.4780264,y:74.4284375}, {x:31.475318,y:74.4273217}, {x:31.473877,y:74.4330168}, {x:31.4720469,y:74.4341325}, {x:31.4691003,y:74.4334674}, {x:31.4678375,y:74.4315147}, {x:31.4668261,y:74.4330724}]]"
"DHA Islamabad Phase-2";"33.529926";"73.16581";"[[{x:33.536608,y:73.199713}, {x:33.537681,y:73.196752}, {x:33.53947,y:73.194177}, {x:33.539327,y:73.190315}, {x:33.539756,y:73.186967}, {x:33.543977,y:73.183448}, {x:33.543977,y:73.176753}, {x:33.542761,y:73.173148}, {x:33.542761,y:73.171174}, {x:33.543261,y:73.169114}, {x:33.541831,y:73.154523}, {x:33.540328,y:73.133666}, {x:33.535821,y:73.127143}, {x:33.533603,y:73.128517}, {x:33.530026,y:73.132551}, {x:33.523873,y:73.14285}, {x:33.512352,y:73.141992}, {x:33.509919,y:73.144052}, {x:33.506984,y:73.156884}, {x:33.511636,y:73.179972}, {x:33.520295,y:73.190529}, {x:33.526592,y:73.19319}, {x:33.525948,y:73.197996}, {x:33.527021,y:73.2004}, {x:33.528881,y:73.198254}, {x:33.531815,y:73.201687}, {x:33.534676,y:73.198168}, {x:33.536608,y:73.199713}]]"
"Gulshan Disco";"24.9315486";"67.1011019";"[[{x:24.9229873,y:67.0811245}, {x:24.916526,y:67.0805883}, {x:24.9207881,y:67.0865963}, {x:24.9226856,y:67.0891068}, {x:24.9240234,y:67.0912848}, {x:24.9244588,y:67.092052}, {x:24.9229094,y:67.0931195}, {x:24.9200489,y:67.0955011}, {x:24.9188713,y:67.0964241}, {x:24.9181391,y:67.0970357}, {x:24.9169691,y:67.0962954}, {x:24.9165349,y:67.0966441}, {x:24.9167039,y:67.0983125}, {x:24.9155727,y:67.1001793}, {x:24.9112326,y:67.1058225}, {x:24.9097536,y:67.1078396}, {x:24.9126533,y:67.1097386}, {x:24.9140156,y:67.1106827}, {x:24.9147453,y:67.1103555}, {x:24.9155529,y:67.1099317}, {x:24.9174406,y:67.1046209}, {x:24.9173143,y:67.1038377}, {x:24.9171196,y:67.1030223}, {x:24.9169055,y:67.1019065}, {x:24.9176645,y:67.1014345}, {x:24.9181801,y:67.1023786}, {x:24.9193575,y:67.1040094}, {x:24.9214251,y:67.1059835}, {x:24.9231035,y:67.1045244}, {x:24.923804,y:67.1051466}, {x:24.9246991,y:67.1059942}, {x:24.9260223,y:67.1080112}, {x:24.9270342,y:67.1100712}, {x:24.9352042,y:67.1057124}, {x:24.9361503,y:67.1051465}, {x:24.9390203,y:67.1011019}, {x:24.9441082,y:67.0954048}, {x:24.9448766,y:67.0944285}, {x:24.9431256,y:67.0924437}, {x:24.9423473,y:67.0924759}, {x:24.9417636,y:67.0923257}, {x:24.9412869,y:67.0918}, {x:24.9408394,y:67.0914781}, {x:24.9403238,y:67.0909631}, {x:24.9401293,y:67.0908129}, {x:24.9394483,y:67.0919609}, {x:24.9385922,y:67.0911884}, {x:24.937775,y:67.0911884}, {x:24.9364519,y:67.0913172}, {x:24.934117,y:67.0911884}, {x:24.9325993,y:67.0910168}, {x:24.9309648,y:67.0905876}, {x:24.9298752,y:67.089901}, {x:24.9286298,y:67.0886993}, {x:24.9284741,y:67.0882702}, {x:24.9283379,y:67.0881414}, {x:24.9229873,y:67.0811245}]]"
